Dstar_OWNPV_X Dstar_OWNPV_Y Dstar_OWNPV_Z Dstar_ENDVERTEX_X Dstar_ENDVERTEX_Y Dstar_ENDVERTEX_Z D_ENDVERTEX_X D_ENDVERTEX_Y D_ENDVERTEX_Z K_PX K_PY K_PZ Pd_PX Pd_PY Pd_PZ Ps_PX Ps_PY Ps_PZ
0.4706 0.0272 -45.5903 0.730478820631 -0.237269132244 -53.775025131 0.9717 -0.4418 -37.6401 582.84 -1142.05 24190.56 187.22 493.72 27354.83 -27.5229191289 -42.6718932874 2939.15140245
0.4794 -0.0443 -35.6298 -0.549560225008 1.4611114159 -22.6400305737 0.1381 0.3014 -31.828 -2002.41 3487.82 21745.18 -444.69 660.52 11156.31 -134.026055787 280.151853898 1994.18252011
0.4464 0.0082 -32.0556 1.89552614412 0.549125586042 -8.40884447214 1.4235 0.1067 -15.8436 254.17 1349.7 12573.53 1875.72 653.61 20996.76 191.354388607 187.851077476 3320.13905931
0.4592 0.0193 -10.8077 0.851395355992 -1.09339412763 -34.3171699231 0.6336 0.6787 1.4203 144.44 614.98 26765.14 -376.33 1183.78 9554.26 -7.42437661109 165.465342491 4654.69402525
0.4555 0.0246 -59.5385 0.518881077587 -0.0504187948081 -57.3298855256 0.7621 -0.2837 -51.9477 1655.85 -1073.11 19175.49 541.01 -1032.67 29454.06 114.830711104 -155.732536265 3398.20585737
0.4659 -0.0651 22.772 -0.430018419102 -2.46085114242 42.0479419901 -0.3469 -2.2235 40.281 -2510.29 -7465.24 60318.38 -995.03 -2465.42 13892.14 -249.334258288 -821.814482493 6181.72974126
0.5188 0.055 47.0245 0.321223817364 -0.301341293693 53.793115347 0.3065 -0.3298 54.3548 -1663.53 -2323.12 37314.3 86.19 -838.58 25549.65 -128.492110483 -287.754292623 4874.81430874
0.5314 0.0276 40.9186 0.590173059184 -1.13082747418 66.3699753111 0.5546 -0.755 58.7346 -534.12 -2183.98 47200.74 786.95 -801.24 13807.38 -10.4537138719 -274.963329548 5009.75902847
0.4289 0.0169 48.9798 0.157224505767 -0.312151556305 51.6429455591 -0.6578 -0.2874 75.3419 -1021.68 580.46 48482.09 -1780.87 -506.03 33072.65 -293.796962539 1.8627983201 7753.90576134
0.4716 0.0814 31.9173 1.46123477587 -0.988744756658 52.8675075022 1.5328 -1.0583 54.3541 619.09 -86.86 4412.16 926.34 -1453.56 29019.27 118.080176748 -170.861922904 2948.56418144
0.4524 0.0231 -50.1931 -0.28371883006 -0.505859336039 -42.2663471162 -0.0216 -0.2687 -45.3567 -1037.84 -1103.87 7068.88 -1266.82 -998.78 19946.96 -234.014606228 -163.687854267 2257.41757735
0.522 0.0265 -47.1431 0.171816396953 0.0473293064151 -44.3027373784 0.0543 0.0447 -43.3901 -3167.95 -468.99 30513.31 -3264.16 345.8 19482.51 -614.22847578 8.62194701581 4551.47336026
0.484 0.0314 -60.7941 0.808888783812 0.277183142563 -61.4856106485 0.6167 -0.6877 -53.5065 -1202.18 -1834.19 14283.07 544.14 -1434.29 12777.29 -29.6146339813 -277.840171304 2433.71278146
0.5021 0.0029 -18.806 0.721605064663 -0.557663485986 -26.1046060896 0.1975 1.0385 -4.866 -629.17 4335.63 56035.16 -1237.78 1332.52 19443.12 -191.593050219 478.659089437 6222.44657607
0.4399 0.0354 -63.7413 0.198453866467 -0.723943280645 -55.8488275908 -0.0243 -1.2508 -51.2516 -3075.73 -5867.27 49598.79 149.93 -898.1 9487.92 -248.643434539 -630.247955676 5171.85046559
0.4929 0.049 16.0566 1.01604330245 0.795561192955 -1.98755018211 1.5657 0.0991 46.3312 261.44 -1140.96 20090.84 213.47 539.4 21576.79 9.72221918283 -54.8530218305 2556.78318137
0.5167 0.0642 -25.6264 1.09475154588 0.699317938147 4.47833964977 1.5657 0.0991 46.3312 261.44 -1140.96 20090.84 213.47 539.4 21576.79 46.9560384363 19.820587045 2168.06099323
0.5595 0.0263 -25.408 0.65473318592 0.440792719427 -30.9126458741 0.7358 0.3648 -15.9816 -648.36 108.3 12289.06 877.68 -321.7 29622.26 -51.2899076907 -71.3306516118 2849.03570276
0.5439 0.0293 -19.179 -0.0557241750526 -1.35284871487 29.4310884179 0.1944 -0.4164 1.0377 525.88 -758.3 30411.36 -1192.05 -1718.8 44636.49 -33.4413117375 -247.255277628 6217.25550496
0.3984 0.0747 40.519 -0.178821466026 -0.564786357661 94.8113198676 0.2746 -0.0966 62.5782 -1087.32 -1290.64 44116.06 208.13 382.03 18416.68 -39.6138082567 -34.4926397431 3726.97988008
0.5187 -0.0474 -46.2471 1.12884917879 1.00393446307 -30.2092542074 0.8506 0.7193 -34.5717 1759.51 1327.29 31130.27 808.44 1304.4 9157.32 195.205084074 220.069267814 3623.6291608
0.4807 0.0797 -34.7413 0.980481488342 -0.872591452466 -67.4276088564 0.3781 0.3851 -18.5382 -974.75 360.72 27438.83 544.46 537.52 7474.4 4.36693694372 35.9915741821 2063.70155227
0.4317 0.0857 39.2609 0.218005391141 -2.24469279754 -159.944606893 0.2244 0.4986 47.0238 623.43 852.33 21827.49 -622.4 -396.03 12565.0 -7.32638460879 27.7129507498 2056.65024711
0.4839 0.022 -44.2234 0.893900039521 0.423310802962 -33.1641717486 0.7274 0.2543 -38.0199 1701.59 604.27 26548.44 -253.99 846.34 15026.23 81.4929077836 123.332167778 2602.4149889
0.4839 0.022 -44.2234 1.04624978654 0.580072467413 -28.7303904475 0.7274 0.2543 -38.0199 1701.59 604.27 26548.44 -253.99 846.34 15026.23 126.379262004 84.2698268378 4400.38906672
0.4941 -0.0318 1.7511 0.63296746335 0.699363514854 12.0374641371 0.6786 1.0547 17.5393 -421.72 3025.31 47651.14 1446.27 4896.31 74990.41 58.7461690694 431.141716269 6845.444723
0.5417 0.0087 62.8879 -0.0297430454207 0.466871672027 31.2752168593 0.8316 -0.0091 72.0674 458.08 -730.41 55204.25 977.25 -83.82 13647.86 196.677725883 -155.784887108 8970.48189682
0.5154 0.0098 10.5099 -0.0449067605223 0.911973457829 28.1223728469 0.093 0.6704 23.7951 -1772.75 3834.7 74166.96 -988.4 1084.32 13807.59 -257.731279465 437.083296708 8371.86716642
0.4743 0.0221 -29.7526 0.560997511192 -0.0540788788707 -22.4162711834 1.1551 0.3187 7.2099 300.82 190.46 5047.42 930.65 585.59 56478.25 105.907013475 25.7644462543 7397.32704392
0.4924 -0.0173 87.185 -0.0126607495877 -0.0240670512276 93.0990597197 -0.0907 -0.0055 94.1279 -2349.97 835.83 21934.21 -1904.84 184.33 34515.45 -318.511557392 33.7297378675 4260.02627869
0.4431 0.0215 -88.3898 -2.46379235731 0.914905980497 -148.620712418 0.5889 -0.0896 -84.044 1195.59 431.15 16946.1 1064.99 -1173.71 30854.46 116.703849813 -47.7041008812 2927.87675258
0.479 -0.0217 -5.6672 3.20866826805 -12.7959495576 -198.852358854 -0.2315 0.6797 10.8698 -675.33 1729.89 15478.61 149.0 337.17 16678.06 -23.6477888032 158.255197751 2495.64554121
0.4612 0.0705 8.9633 0.239747053671 0.519528263522 5.0319214095 0.4348 0.0637 12.4542 601.61 -29.85 13134.02 449.96 -2385.73 26121.17 31.8668679314 -172.805956562 1905.97699034
0.4773 -0.0015 -32.712 -1.65474261502 -0.044254714927 4.94635842938 0.0093 -0.0203 -24.6042 -1529.67 734.09 34200.76 -2448.04 -792.17 36406.34 -243.403421198 20.903546688 4157.70889201
0.4736 0.0265 -27.0114 0.495414051374 0.0901983054803 -29.2954043507 1.1691 0.2099 -19.3362 -241.96 248.61 7852.88 1832.04 31.1 15671.93 83.3504342725 -53.1288720814 2021.0644073
0.4636 0.0774 -68.5783 0.751796988405 0.183854377265 -76.0445285735 0.084 -0.0698 -62.3438 -804.1 -932.06 29355.85 -1046.16 227.71 8644.54 -160.062759184 -93.3151883683 3002.02799726
0.545 -0.0386 -55.7822 2.95831320787 -1.50059906517 -107.068856993 -0.0659 0.1827 -42.7904 -1148.02 1630.1 33465.34 -1528.27 -138.82 23445.46 -151.439320503 86.2542421879 3167.12848244
0.4502 0.0507 111.6418 0.464915424995 0.167610439731 108.367689488 0.6694 -0.562 130.5775 -257.98 -1896.82 59714.14 1086.83 -1057.69 30244.64 106.891111617 -247.131067182 9564.01052728
0.5049 0.0312 -4.0351 -0.731817931482 0.504711058237 27.4615527123 -0.31 0.3998 18.9147 -1180.15 -466.94 26877.48 -2247.98 1327.38 42692.18 -251.10889364 39.6695093122 5734.18732568
0.4622 0.0242 -79.9675 0.600348315116 0.132765540122 -80.4292494305 0.2676 -0.0201 -77.0764 -1503.98 -1358.81 21387.95 -1267.47 86.42 6284.48 -319.96638127 -229.10865614 3547.53903834
0.5375 0.042 -1.8582 0.384505071328 0.177626357291 -1.90939136818 0.4317 0.0771 1.8795 991.58 -448.52 14838.94 -488.89 -639.01 25336.84 139.431289593 -81.7405402658 3343.67600942
0.4838 0.021 14.0819 0.355559230197 0.027014219081 13.1841850805 1.3782 -0.5839 51.4988 1439.74 -327.3 22131.22 -207.47 -413.11 24120.36 90.779198618 23.2262218635 3681.54771629
0.4838 0.021 14.0819 0.51701632528 -0.0697919301672 19.2204150172 1.3782 -0.5839 51.4988 1439.74 -327.3 22131.22 -207.47 -413.11 24120.36 46.3242085105 -40.5861357351 3047.83779176
0.542 -0.0101 5.0377 1.22746524894 -0.278697245818 18.105968372 0.9212 -0.3031 13.1992 309.29 195.66 3019.99 1751.83 -30.05 30139.2 244.382108618 -66.6288082834 3971.52043366
0.542 -0.0101 5.0377 1.21394286061 -0.279690433972 17.8995698354 0.9212 -0.3031 13.1992 309.29 195.66 3019.99 1751.83 -30.05 30139.2 207.157172532 -56.3172798129 3362.13332726
0.542 -0.0101 5.0377 1.18358763222 -0.282027283989 17.4242336899 0.9212 -0.3031 13.1992 309.29 195.66 3019.99 1751.83 -30.05 30139.2 152.630789945 -41.201670469 2469.09385946
0.5269 -0.0244 2.229 1.65444733684 -0.450230098207 11.7813737339 2.8491 -0.7097 19.569 636.97 -251.78 8980.64 3542.13 -666.71 18136.04 315.652145112 -39.9367363404 1918.28312313
0.5113 -0.0149 4.7653 0.385762437433 0.945974851543 24.2500275337 0.3886 0.6489 18.1342 479.02 272.09 14754.92 -514.26 2790.49 48334.66 -12.8667728376 309.926367703 5706.6957784
0.5003 0.0354 39.1387 0.677057222908 0.150671389105 40.3384861739 0.5222 -0.2342 46.7789 349.81 -1063.02 19252.76 -1521.35 -1816.99 29073.61 -125.608524101 -246.36072648 3781.15133969
0.65 -0.029 8.9331 -0.0437460145517 0.0202603797299 19.4498562764 -0.1741 0.0151 21.5229 -721.49 453.77 21877.57 -1764.79 -596.74 17033.21 -158.287534854 -37.1846212685 2918.57430439
0.5804 0.022 53.9728 1.16810550799 -0.217339695595 57.1342438182 1.7767 -1.043 63.5418 -95.38 -701.8 6140.32 2443.29 -2518.97 18764.85 168.065584506 -227.334763183 2006.60182427
0.5197 0.013 -4.5988 0.527852126787 -0.250398124474 -30.0986634831 0.566 0.1394 3.1502 701.62 -202.88 6841.58 -675.84 472.55 16154.53 -43.4622257173 15.8218534507 2274.169702
0.5457 -0.0015 -38.5558 0.25118426928 -0.791419029046 -56.4583028001 0.5363 0.2352 -26.3346 560.25 1608.42 24560.3 -211.72 -360.98 11342.53 80.8453614802 111.928662416 3327.82690027
0.5772 0.0412 -3.9698 1.10412005026 0.13406561628 9.84140194558 1.5789 0.0256 21.8124 1110.03 -573.66 48013.02 3916.84 -568.56 78740.6 310.388851627 -72.4924060313 8751.89767432
0.4554 0.0497 30.5108 0.720046284244 4.4085985415 159.499240616 0.6828 3.5092 129.9211 -467.14 749.8 18697.99 602.24 2582.22 90710.34 21.1308579652 250.457107381 8091.24701432
0.4932 0.0163 -27.2467 0.62547012529 0.0479094517858 -20.4123711247 0.7064 0.2571 -16.29 -387.42 476.33 16560.31 1119.49 1214.77 15687.37 89.5805889697 58.708606995 2520.7256133
0.5009 0.0148 36.3562 0.45851660228 -0.0424898355645 36.3696200932 0.3015 0.2919 39.9231 -215.92 2282.6 18870.8 -785.58 43.84 5886.04 -116.783662895 366.662989543 3235.57723638
0.4946 0.0173 -14.7303 0.473581551727 -1.79178592327 12.4016823247 0.4993 -1.1899 4.0772 -419.03 -1417.5 10322.15 316.72 -789.47 20419.28 45.9660276134 -117.840889104 2208.79122084
0.4946 0.0173 -14.7303 0.475139564163 -1.76660934468 12.0426140642 0.4993 -1.1899 4.0772 -419.03 -1417.5 10322.15 316.72 -789.47 20419.28 48.5513368999 -124.768280512 2337.75947693
0.4408 -0.0529 -37.2008 0.292290602744 -1.05631892395 -69.8141934565 0.5406 0.4881 -18.217 1062.92 1510.25 50009.19 -676.42 899.61 30512.17 21.9506964724 152.671910474 3810.67971557
0.5252 0.0061 -73.6817 -0.470291005855 -0.236003258513 -66.9713082919 -0.9676 -0.3494 -64.5953 -3294.58 -1065.06 19908.25 -3844.88 -561.91 14201.23 -442.615849731 -130.951778967 2132.70156552
0.4792 0.0103 -60.4584 0.540372196552 -0.752451423348 -50.2006254744 0.5431 -0.7797 -49.8837 1043.78 -2681.13 30483.7 -681.0 -937.28 11594.6 71.4337463634 -299.843668289 3528.72334706
0.4573 0.0108 -69.6894 2.79765106305 -1.46615456509 -40.6490908337 2.3185 -1.066 -47.3258 1146.53 -1891.92 24409.96 4713.92 -3000.0 57252.54 533.389430292 -393.291175246 6835.9019134
0.4423 -0.0244 59.9979 0.0303135975082 -0.473456063524 69.768816442 -0.3496 -0.5123 76.8197 -1599.09 580.69 31997.79 -737.1 -820.03 11365.15 -88.5989085533 -53.438906035 3005.4495154
0.4989 0.081 -60.0025 0.035190059065 0.615447353322 -68.4473530048 0.1447 -2.5127 -23.2495 -692.91 -1066.97 21852.32 797.68 -1949.29 21714.57 -15.8945057988 -186.608077109 2677.66841008
0.4982 0.0595 91.7449 1.5710026599 3.01181987115 167.712889287 1.4706 0.0471 110.0962 641.27 48.83 11200.24 -586.62 1562.71 20118.32 27.2750017373 50.5658822552 1997.61397658
0.5451 -0.0295 -23.2612 0.720265506506 -0.174230343257 -35.0140029713 0.7488 0.11 -20.9178 808.88 715.69 18990.73 -749.93 -101.43 11381.88 -36.5516537563 -12.1902482855 2978.33077257
0.4448 -0.0186 -57.2934 3.01279854674 0.353193138307 -89.8587080338 0.0235 0.0206 -48.6401 -1062.3 -295.45 25967.41 -2198.28 -70.96 18988.77 -114.148289784 -9.36414071508 2083.74479073
0.5283 0.0429 -25.7852 0.342012417095 -0.0528687864007 -16.886280208 -0.4034 0.1285 8.6453 -679.61 868.47 15544.16 -609.57 -555.75 28717.12 -35.2960990798 55.1422057041 1989.45299101
0.5283 0.0429 -25.7852 -1.06956547782 0.29035986173 31.4919431884 -0.4034 0.1285 8.6453 -679.61 868.47 15544.16 -609.57 -555.75 28717.12 -68.5487190582 41.5546927367 3824.99012672
0.4866 0.0701 30.9855 0.348067865746 0.764803221137 59.4020976442 0.2638 0.8785 70.1716 -4.67 1140.1 40906.69 -513.0 -537.87 17986.88 -34.9227340408 73.182411754 2808.44962242
0.4694 0.0169 71.6965 0.331545024725 -0.232711154543 70.0877343392 0.3741 0.0271 77.372 52.09 -390.07 12767.52 131.42 1499.32 18104.95 61.4805831185 66.1439174883 1811.84095554
0.4759 0.0431 42.9114 0.727944915592 -0.352120249139 31.7318668461 0.2078 0.4727 50.2743 -1315.71 847.62 22943.2 521.05 415.19 5418.15 -75.7288212317 130.604380937 3408.93860897
0.469 0.0022 -44.4913 0.147200320484 0.884805568014 -66.9169050194 0.5573 0.0064 -41.8146 584.97 -1272.4 16428.24 184.63 -406.75 31521.43 38.7409147227 -55.6270451208 2754.13588522
0.5137 -0.0166 -53.5751 0.570169574212 2.15658072242 -74.3128956591 0.5457 -1.005 -43.7586 -387.81 -992.63 5420.16 361.5 -2002.78 23512.9 -13.4028259752 -165.093565686 1817.4678756
0.5065 0.0109 42.8677 0.693865133705 -0.192110835473 54.8545465572 0.6878 -0.2029 55.1348 -1182.52 -815.31 15946.27 532.16 -477.13 16995.74 -58.6222715468 -124.147256092 2302.83103472
0.4697 -0.0397 30.0304 0.49668945562 0.193535734595 28.5155930582 0.7114 0.0582 40.7747 -229.77 -681.49 7961.59 746.48 369.13 22021.48 120.849086218 10.8579484476 2591.71126976
0.5269 0.0012 0.3543 -0.0538320372887 -0.354810858743 -1.65533930846 1.1988 0.9739 6.7389 2392.17 1469.44 14420.34 2335.46 3549.12 17272.87 467.093134385 477.956621812 2962.5888497
0.483 0.0098 14.1516 -0.657001490232 -2.44364410378 40.985545599 0.2775 -0.5401 19.9764 -469.94 -2285.07 24951.88 -847.56 -399.14 4683.98 -94.9506556745 -211.482358751 2293.10194475
0.56 -0.0251 41.2014 0.157825729545 1.05402515142 65.7323878135 0.4883 0.524 53.138 315.73 250.08 6034.07 -1392.34 1474.82 35053.01 2.13137408928 170.586094528 2983.44637358
0.56 -0.0251 41.2014 2.39267942434 -2.52939497067 -19.5296938561 0.4883 0.524 53.138 315.73 250.08 6034.07 -1392.34 1474.82 35053.01 -44.3775360336 111.020500918 3049.35697692
0.5104 0.062 26.7601 0.991800705092 -1.74446024351 80.7919704152 0.6593 -0.7984 51.671 -306.8 -570.04 21460.52 1628.28 -3195.87 94452.71 67.0578900854 -205.800677085 7134.16721301
0.5726 0.0111 -29.7019 0.457155973617 0.357586487027 -34.7809896789 1.3528 -0.6807 -16.9678 -153.1 -844.77 12947.25 1920.97 -1213.01 22289.04 57.7148816155 -77.5015643568 1942.75832917
0.5726 0.0111 -29.7019 0.542828929432 0.246404981346 -32.9428962922 1.3528 -0.6807 -16.9678 -153.1 -844.77 12947.25 1920.97 -1213.01 22289.04 147.5212155 -179.234167742 3357.3743396
0.4863 0.0003 26.1752 1.81342412964 -0.875425404929 55.9390025051 1.5761 -0.7189 52.1011 797.46 -96.01 6586.01 2300.57 -1950.81 43534.77 171.068339495 -116.497278865 3286.58966365
0.488 0.0406 -77.6394 0.761586796645 -0.21810266052 7.84841686799 0.8508 -0.1587 57.4403 -762.54 -215.88 32294.89 892.87 296.26 36650.25 14.0944955539 90.7067528135 4590.59230495
0.4975 0.0371 -34.9131 1.82822262183 -0.690105930974 -11.3310309517 1.4174 -0.3837 -21.7677 -1.71 -992.42 18674.36 1512.38 -132.84 19589.22 146.55120642 -52.9075358869 3106.64527087
0.5296 0.0325 -37.1114 1.69580725824 0.63859352959 16.1943589736 1.0965 0.3463 -17.6162 744.76 625.96 72034.62 708.01 65.75 9601.36 154.433355636 86.7531351163 11321.4544074
0.4569 0.0131 -24.8003 0.141271020994 -0.3978678922 -22.1702699958 -0.0506 0.1889 -4.656 -282.24 1818.36 30622.18 -185.34 -399.3 11664.31 36.6404543814 126.280269341 2604.6932508
0.4721 -0.0102 -37.9729 0.140771267423 1.02383267471 -30.9336771695 0.1448 1.0027 -31.0822 -1972.97 4589.32 35149.59 -491.34 2836.91 13558.12 -257.852641313 677.141725822 4586.85288748
0.4764 0.0058 44.8451 3.30777935448 -2.69180832734 87.29934928 3.3952 -2.7853 88.8172 2002.88 -3235.03 42293.49 6089.2 -5497.26 97064.44 536.367207853 -716.055309652 10383.0364389
0.5244 0.0247 36.0215 1.52940208247 -2.59159022932 120.043309068 0.7401 -0.0302 41.5712 59.06 -1453.79 19541.92 313.47 245.26 17460.83 -17.6871511919 -49.4208144702 1970.01082532
0.4733 -0.0148 28.6002 0.61920724904 -0.0506277958796 26.2698160129 0.1364 0.2648 32.7073 -202.9 1093.2 9343.05 -1702.29 157.03 16087.78 -96.4818961384 101.743693821 2325.67699272
0.4782 0.0563 50.2068 -0.349920149393 -0.475886367304 -29.9571549411 0.7043 -0.653 45.3622 -537.03 -455.06 14483.12 878.89 397.76 9950.61 19.4499055593 24.3591529932 2044.41237409
0.5399 -0.006 25.9301 0.546153580743 -0.0539579072992 34.7421591009 0.4915 -0.1354 38.1809 405.9 -463.3 9709.36 -1177.33 -685.42 38856.99 -119.207894689 -70.3715121929 3967.11554521
0.4667 -0.0335 15.8588 0.305310581764 -0.0361106611848 13.7071680121 0.5444 -1.6961 32.2551 -155.41 -2494.07 22228.61 509.73 71.12 4805.56 85.134110957 -153.047924532 2393.9023802
0.539 0.0091 -14.7191 -0.465792141447 0.161004627734 -17.7678202102 1.1016 -0.1034 -12.4549 1178.44 -20.85 5875.18 7413.66 -1434.58 23238.73 597.827984884 -123.605339199 2144.09572937
0.539 0.0091 -14.7191 -0.0511401399981 0.0888814544078 -16.3859225519 1.1016 -0.1034 -12.4549 1178.44 -20.85 5875.18 7413.66 -1434.58 23238.73 512.186717303 -38.9254220898 1671.9436124
0.4964 0.066 -18.9685 0.393646445182 -0.295508095765 -20.3960766508 0.6146 0.3711 -16.6695 1193.89 1678.37 13482.78 785.14 4287.35 19907.16 203.022885339 486.778736952 2795.48121247
0.5075 -0.0536 -20.5684 -0.885834906847 -1.24443901244 -8.64821966365 -0.577 -0.9942 -11.3161 -1652.01 -1942.7 13318.34 -4392.42 -2965.54 38968.02 -584.374813926 -444.967553165 5025.98344112
0.516 0.0163 -57.2636 0.43453515192 -0.058417782604 -56.0774853973 0.2845 -0.1942 -54.0096 -1453.55 -2259.44 21432.49 -1532.75 -414.33 19280.69 -232.502230083 -161.733122399 3084.37386395
0.5015 0.0343 -111.531 0.205245687481 0.246938249649 -107.40989129 0.0452 1.036 -99.5048 -28.39 2724.31 20064.39 -1043.62 2580.06 33077.49 -172.776618856 601.928632814 5806.86986703
0.5375 0.0574 131.453 0.853945072399 1.65492505613 158.744317143 0.6102 0.4901 138.6966 -339.96 406.56 18029.03 826.83 1946.16 22449.39 51.8032089359 265.131524208 5268.55871494
0.5255 0.0252 -16.8026 0.949623655041 -1.46254548278 -58.587691141 -0.4833 0.0148 -9.1171 -331.52 -268.42 17520.53 -1078.0 1718.12 31021.8 -9.84979369946 91.3863483479 2964.96562358
0.4531 -0.018 -96.6473 0.595338830918 0.281274521487 -94.3359753457 0.5917 0.41 -92.9411 461.87 2932.35 34804.29 -494.35 761.78 4860.27 -64.8659832098 433.950027444 3896.66460476
0.4927 -0.0064 85.4051 1.22193510223 -0.00303001840416 103.185672378 1.0409 -0.0522 99.1246 135.97 -316.88 3767.78 1295.34 782.35 30064.99 185.497079838 72.411532706 4136.96029299
0.5183 0.0975 -33.5258 -0.0457068966184 -1.47174262602 5.95375458231 0.3917 -0.7424 -11.026 -1329.06 -2380.53 69267.46 -1020.54 -1549.48 22068.83 -117.505309596 -223.419294434 5533.56506996
0.4203 -0.0481 16.0447 1.15654276334 -0.368945632198 24.5088405427 1.898 -0.7287 32.1114 4440.15 -2086.85 51341.19 1575.95 -832.26 10356.68 546.10919827 -228.894376447 5570.49653464
0.483 0.0657 49.1397 0.955562852147 -0.81806808965 28.0609119564 -0.1486 1.2702 78.4338 -1550.31 1686.62 60087.76 -1562.75 4196.93 81933.5 -98.8344852593 314.879075974 7445.15896492
0.5002 0.0182 -22.3999 -0.810174725785 -0.138826446257 -3.2249943071 0.2828 -0.0701 -17.6063 -700.49 -811.93 13468.51 -1982.74 643.73 21865.1 -187.039529216 -57.3896044783 2621.25881025
0.4441 0.0471 56.8584 -2.48316642902 -3.88377349528 -55.5047935253 1.8447 1.3857 84.2557 -138.84 1187.02 17876.55 1343.48 280.71 21067.25 68.7332357442 92.6381935796 2691.00881043
0.5326 -0.0087 -44.0455 0.847737913128 0.234233595262 -39.7658856447 1.1105 0.4004 -34.0764 -121.56 891.41 11509.3 1072.58 -288.92 9141.51 114.773860547 -39.0500885698 1830.36937144
0.5516 0.0008 29.7201 1.50625598926 1.08067335723 62.0661476262 1.7881 1.4491 74.0623 2788.42 3087.82 87356.38 1079.9 1950.23 78240.41 317.952270145 459.060844735 15076.2017321
0.4885 0.0204 90.4795 -0.0300480229594 0.0188106949362 97.3833751843 0.0809 0.0122 95.6605 -443.96 -545.61 11344.44 -2612.28 730.37 36441.32 -219.344173907 104.331274236 3463.48346014
0.4948 0.0698 -13.2916 0.239358991702 -0.161761471545 -8.73711310081 -0.0813 -0.609 -2.4171 -1412.33 -2107.16 19185.12 -422.97 -475.33 17149.24 -124.270738862 -194.887345227 3087.8814447
0.4798 0.0361 -50.2157 -7.03601484031 1.03623003132 97.6847413064 -7.0599 1.0233 104.1748 -703.46 418.33 6583.51 507.24 -371.66 13621.17 -55.0243125045 -0.321930457393 2243.10519365
0.4937 0.0057 -13.7043 1.24109404766 0.0951928552312 -40.7962581003 0.0903 -0.1313 3.9554 -1253.9 -931.54 54645.17 -464.98 598.49 12168.87 -127.10075315 -23.6920606418 6131.32699511
0.4883 0.0483 -88.3745 0.38232352284 -0.538124814275 -84.2443854811 -0.0457 -0.7827 -78.508 -1945.61 -703.22 16019.72 365.56 -188.25 5194.05 -60.3385212856 -117.779475901 1963.82621846
0.5082 0.0403 39.6602 0.506358145848 -0.195544361375 40.4910595692 0.9931 0.6016 57.1732 1204.31 2924.52 52539.43 497.24 -129.25 5939.59 109.592025615 152.77258311 3927.82264215
0.4674 0.0284 106.2641 -0.404408243096 0.921504231956 132.906975803 0.096 0.4291 120.5765 -2501.7 1504.76 58985.25 -1547.68 2470.95 40693.29 -255.867743336 238.206535341 6839.04104867
0.4648 0.021 52.545 -0.444645365068 0.395414987519 75.2555976169 0.3325 0.1541 59.2293 -1075.68 978.17 34714.78 -1153.2 -289.75 11254.78 -234.389142927 53.5039544478 3941.79500113
0.4765 0.0188 18.5227 1.24809363222 0.246890110701 25.8861822037 1.4848 0.4144 28.6653 3296.76 1561.25 33808.62 109.66 862.44 6282.62 244.840862649 207.702108878 2797.91812324
0.5135 0.0459 25.312 0.117620643127 -1.88688478407 -45.2972830736 0.9943 0.0762 29.288 -621.38 467.79 18733.11 1076.36 552.09 19979.66 -4.16727571507 101.86947765 3968.04040628
0.4511 0.0602 60.6485 0.878663564952 -0.869176447174 89.9174247842 0.7252 -0.1146 72.6092 859.63 -988.07 14329.41 -520.26 -676.63 23821.66 50.9658253586 -108.175991035 4184.68178858
0.4511 0.0602 60.6485 0.682048642748 0.0791689854759 68.195894711 0.7252 -0.1146 72.6092 859.63 -988.07 14329.41 -520.26 -676.63 23821.66 24.7155157386 -37.0773269483 2138.96590436
0.4819 0.0285 -33.9148 2.04555409802 -0.0546081843856 1.05347615944 1.8113 -0.0569 -4.2347 1396.95 -168.01 49640.37 1960.08 201.73 26170.16 232.117873813 -19.5164535355 6098.26284648
0.4678 -0.0007 -17.9536 2.06078293879 -2.65006506777 -94.146699073 -0.4094 0.4844 9.5176 -387.96 1252.25 41857.26 -776.48 228.18 7003.2 -128.329956381 206.52506008 6192.79845682
0.4678 -0.0007 -17.9536 2.84472716458 -3.64253145798 -127.001870937 -0.4094 0.4844 9.5176 -387.96 1252.25 41857.26 -776.48 228.18 7003.2 -67.2154800545 153.875883128 5012.50825378
0.5587 0.085 -32.8038 0.0279541245764 -0.542078397171 -26.2031677425 0.2953 -0.301 -29.123 -102.03 -565.95 3219.26 -2669.51 -1938.92 27076.38 -274.780171464 -241.797270726 2857.8967572
0.5327 -0.0202 -59.1635 0.127472331428 0.392566710005 -38.3900506279 0.3668 0.141 -45.3689 -1559.12 1101.44 21129.48 204.34 305.36 18303.73 -41.5670699195 84.6459730081 2906.70070197
0.4806 0.0237 -73.0608 0.353083806248 0.0171565329814 -68.6732263971 0.2933 -0.0115 -66.4121 -1293.45 -1208.71 36682.2 -112.67 529.86 16826.9 -77.0710634302 24.5884091791 3773.61295468
0.4806 0.0237 -73.0608 0.419787359624 0.263014467255 -75.1305382785 0.4221 -0.0943 -70.3086 624.55 -436.17 12556.27 -614.02 -859.03 4926.01 5.06510961543 -74.4450224707 2022.9042987
